Name,Created at,Cancelled at,Lineitem name,Lineitem quantity,Lineitem price,Lineitem discount,Financial Status,Fulfillment Status,Subtotal,Total Discount,Shipping,Taxes,Total,Currency,Customer Email,Billing Name,Shipping Province,Shipping Country
#3989,2025-02-02 04:57:00,,Socks 3-Pack,4,14.0,5.3,paid,fulfilled,214.0,16.75,6.99,16.37,220.61,USD,vvikrkuni301@gmail.com,Customer 301,NSW,Australia
#3775,2025-02-14 20:53:00,,Glow Oil L,1,35.0,1.27,paid,partial,35.0,1.27,0.0,2.26,35.99,USD,kzhkwu301@yahoo.com,Customer 301,TX,United States
#3786,2025-06-29 07:50:00,,Premium Tee 02,3,28.0,17.66,paid,unfulfilled,179.0,37.88,6.99,12.88,160.99,USD,hwvnadrfte301@hotmail.com,Customer 301,BC,Canada
#3852,2024-11-20 05:53:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,74.0,0.0,0.0,6.83,80.83,USD,rprpuel301@hotmail.com,Customer 301,NY,United States
#3689,2025-07-02 13:18:00,,Premium Tee 02,1,28.0,5.12,paid,fulfilled,28.0,5.12,4.99,1.87,29.74,USD,ihyaenxdu301@brand.com,Customer 301,TX,United States
#3725,2025-03-08 16:14:00,,Light Jacket 01,1,79.0,0.0,paid,unfulfilled,166.0,0.0,6.99,14.48,187.47,USD,vukmqg301@yahoo.com,Customer 301,BC,Canada
#3736,2025-02-07 00:34:00,,Cap 01,1,19.0,0.0,paid,fulfilled,119.0,0.0,0.0,8.6,127.6,USD,odwuxtbq301@brand.com,Customer 301,ON,Canada
#3874,2024-12-20 09:49:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,79.0,0.0,0.0,6.91,85.91,USD,cyrvyqsdwd167@yahoo.com,Customer 167,IL,United States
#3760,2025-05-08 04:34:00,,Socks 3-Pack,1,14.0,0.0,paid,unfulfilled,570.0,0.0,0.0,39.19,609.19,USD,jlgmfgbtr301@gmail.com,Customer 301,BC,Canada
#3860,2025-05-03 10:16:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,202.0,0.0,6.99,12.92,221.91,USD,eppvsqivs167@gmail.com,Customer 167,WA,United States
#4085,2024-10-07 04:35:00,,Classic Tee 01,1,22.0,0.69,paid,fulfilled,161.0,5.91,9.99,13.69,178.77,USD,umctsjvg301@yahoo.com,Customer 301,QC,Canada
#4078,2025-04-20 20:37:00,,Clarifying Toner X,1,25.0,8.52,paid,unfulfilled,209.0,79.94,0.0,8.03,137.09,USD,cupefsllp289@hotmail.com,Customer 289,IL,United States
#4079,2024-11-15 01:31:00,,Revive Mask M,1,29.0,6.91,paid,fulfilled,29.0,6.91,0.0,1.97,24.06,USD,udiaimu289@yahoo.com,Customer 289,TX,United States
#4150,2024-09-05 12:16:00,,Repair Eye Gel G,2,45.0,0.0,paid,fulfilled,139.0,0.0,6.99,10.35,156.34,USD,ufjcsgv301@yahoo.com,Customer 301,WA,United States
#3693,2024-11-12 06:39:00,,Socks 3-Pack,2,14.0,0.0,paid,fulfilled,304.0,0.0,0.0,19.72,323.72,USD,bwcyugfoqa301@hotmail.com,Customer 301,QC,Canada
#4004,2024-10-02 19:39:00,,Hoodie 01,2,55.0,0.0,paid,fulfilled,138.0,0.0,0.0,10.81,148.81,USD,zdyety200@hotmail.com,Customer 200,IL,United States
#3854,2025-01-10 14:31:00,,Radiance Serum A,1,39.0,0.82,paid,fulfilled,304.0,7.45,4.99,55.31,356.85,USD,mryzhp301@hotmail.com,Customer 301,NSW,Australia
#4171,2024-09-01 07:56:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,273.0,0.0,4.99,17.66,295.65,USD,mzaarwz200@brand.com,Customer 200,TX,United States
#4080,2024-10-13 15:54:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,187.0,0.0,0.0,17.14,204.14,USD,umzkde289@hotmail.com,Customer 289,ON,Canada
#4167,2025-01-08 00:27:00,,Radiance Serum A,1,39.0,7.45,paid,fulfilled,39.0,7.45,0.0,2.03,33.58,USD,vdwmnekk301@gmail.com,Customer 301,QC,Canada
#3744,2025-02-01 08:14:00,,Revive Mask M,2,29.0,0.0,partially_refunded,fulfilled,125.0,0.0,4.99,9.66,100.7,USD,wwuicl301@hotmail.com,Customer 301,CA,United States
#4006,2024-11-19 09:25:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,207.0,0.0,9.99,33.01,250.0,USD,quidty301@brand.com,Customer 301,NSW,Australia
#4169,2024-12-08 01:31:00,,Classic Tee 01,1,22.0,0.0,paid,fulfilled,67.0,0.0,0.0,5.21,72.21,USD,dpwcfzoeeu301@brand.com,Customer 301,IL,United States
#4071,2025-06-05 23:28:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,177.0,0.0,9.99,13.82,200.81,USD,nurwfuocw301@gmail.com,Customer 301,WA,United States
#4102,2025-03-28 21:48:00,,Hoodie 01,1,55.0,19.33,paid,fulfilled,213.0,66.24,4.99,14.34,166.09,USD,kscklalo301@gmail.com,Customer 301,IL,United States
#4171,2024-09-01 07:56:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,273.0,0.0,4.99,17.66,295.65,USD,qryapuknfx200@brand.com,Customer 200,TX,United States
#3997,2025-05-21 04:44:00,,Radiance Serum A,1,39.0,6.16,paid,fulfilled,146.0,21.37,6.99,11.82,143.44,USD,cioefoydfj301@yahoo.com,Customer 301,FL,United States
#4118,2025-06-22 05:19:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,104.0,0.0,4.99,8.58,117.57,USD,pvnunp230@hotmail.com,Customer 230,CA,United States
#4074,2025-05-20 12:37:00,,Light Jacket 01,2,79.0,17.62,paid,fulfilled,158.0,17.62,6.99,26.42,173.79,USD,lpchxc303@brand.com,Customer 303,VIC,Australia
#3844,2025-06-08 01:29:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,100.0,0.0,4.99,9.45,114.44,USD,ofdouwisn301@yahoo.com,Customer 301,NY,United States
#4205,2025-06-04 14:47:00,,Radiance Serum A,1,39.0,0.0,paid,partial,118.0,0.0,0.0,8.31,126.31,USD,xzxmdyago200@hotmail.com,Customer 200,IL,United States
#3921,2025-08-23 06:35:00,,Classic Tee 01,1,22.0,0.0,paid,fulfilled,22.0,0.0,4.99,4.01,31.0,USD,ysbfmgttv200@brand.com,Customer 200,VIC,Australia
#3768,2025-06-06 18:04:00,,Cap 01,1,19.0,7.54,paid,fulfilled,19.0,7.54,9.99,2.78,24.23,USD,isumqeq301@gmail.com,Customer 301,NSW,Australia
#4109,2025-02-07 20:37:00,,Cap 01,1,19.0,7.11,paid,unfulfilled,226.0,70.24,6.99,16.09,178.84,USD,xstazyppco289@yahoo.com,Customer 289,VIC,Australia
#3876,2024-09-19 22:04:00,,Premium Tee 02,1,28.0,3.27,paid,fulfilled,53.0,6.69,4.99,4.03,55.33,USD,olpclga200@gmail.com,Customer 200,FL,United States
#3911,2025-01-20 16:27:00,,Premium Tee 02,1,28.0,8.02,paid,fulfilled,28.0,8.02,0.0,2.17,22.15,USD,bzipzdv301@brand.com,Customer 301,ENG,United Kingdom
#3682,2025-06-27 12:00:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,45.0,0.0,0.0,3.24,48.24,USD,afdypl289@hotmail.com,Customer 289,BC,Canada
#4040,2025-05-25 21:58:00,,Radiance Serum A,1,39.0,0.0,paid,fulfilled,158.0,0.0,9.99,14.0,181.99,USD,gxearihhp162@brand.com,Customer 162,VIC,Australia
#3751,2025-06-01 16:07:00,,Glow Oil L,2,35.0,11.63,paid,fulfilled,98.0,17.02,0.0,5.79,86.77,USD,eifxubzn200@yahoo.com,Customer 200,BC,Canada
#4138,2024-08-29 10:37:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,79.0,0.0,0.0,6.61,85.61,USD,varpwgfo200@brand.com,Customer 200,BC,Canada
#3987,2024-10-05 05:26:00,,Shorts 01,2,35.0,0.0,paid,fulfilled,70.0,0.0,0.0,4.81,74.81,USD,vtarzywfs301@yahoo.com,Customer 301,WA,United States
#4027,2024-10-29 16:07:00,,Socks 3-Pack,1,14.0,0.0,paid,fulfilled,70.0,0.0,0.0,9.3,79.3,USD,iujzghn301@brand.com,Customer 301,VIC,Australia
#3835,2024-08-26 11:06:00,,Radiance Serum A,3,39.0,0.0,paid,unfulfilled,131.0,0.0,6.99,11.85,149.84,USD,ghoofci301@brand.com,Customer 301,FL,United States
#4210,2024-11-27 14:55:00,,Leggings 01,1,49.0,0.0,paid,fulfilled,77.0,0.0,6.99,10.23,94.22,USD,juwony301@brand.com,Customer 301,VIC,Australia
#4187,2025-01-20 05:51:00,,Starter Kit C,1,79.0,17.59,paid,fulfilled,79.0,17.59,4.99,5.32,71.72,USD,dqluuv301@gmail.com,Customer 301,ENG,United Kingdom
#3751,2025-06-01 16:07:00,,Premium Tee 02,1,28.0,5.4,paid,fulfilled,98.0,17.02,0.0,5.79,86.77,USD,crgvxbz200@yahoo.com,Customer 200,BC,Canada
#4177,2025-07-10 22:00:00,,Repair Eye Gel G,1,45.0,0.0,paid,unfulfilled,45.0,0.0,4.99,4.06,54.05,USD,gtrqgrl301@gmail.com,Customer 301,CA,United States
#4030,2025-04-30 13:58:00,,Hoodie 01,3,55.0,0.0,paid,fulfilled,244.0,0.0,6.99,23.72,274.71,USD,ezunhlywv200@hotmail.com,Customer 200,NY,United States
#3803,2024-12-21 22:45:00,,Revive Mask M,2,29.0,7.75,paid,fulfilled,221.0,31.07,4.99,16.19,211.11,USD,kviuxawlfn301@hotmail.com,Customer 301,BC,Canada
#4011,2025-05-20 04:13:00,,Glow Oil L,3,35.0,14.4,paid,unfulfilled,105.0,14.4,4.99,5.86,101.45,USD,nraqyiqwz301@hotmail.com,Customer 301,FL,United States
#3858,2025-07-19 22:39:00,,Clarifying Toner X,1,25.0,1.05,paid,fulfilled,60.0,3.07,0.0,4.66,61.59,USD,xlamney301@hotmail.com,Customer 301,IL,United States
#4156,2025-01-14 00:31:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,98.0,0.0,0.0,8.56,106.56,USD,cokfmjmg301@gmail.com,Customer 301,FL,United States
#4051,2025-03-06 08:56:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,114.0,0.0,9.99,10.15,134.14,USD,jycbdl301@hotmail.com,Customer 301,NY,United States
#3827,2025-06-25 12:46:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,45.0,0.0,4.99,3.15,53.14,USD,yestodmh229@hotmail.com,Customer 229,FL,United States
#3762,2025-05-05 14:55:00,,Leggings 01,1,49.0,8.83,paid,partial,370.0,73.97,6.99,25.09,328.11,USD,oivgvcabwu289@yahoo.com,Customer 289,ENG,United Kingdom
#4071,2025-06-05 23:28:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,177.0,0.0,9.99,13.82,200.81,USD,zxkvstaj301@yahoo.com,Customer 301,WA,United States
#3998,2025-03-20 16:02:00,,Premium Tee 02,1,28.0,0.0,paid,fulfilled,28.0,0.0,9.99,3.23,41.22,USD,rzsiqwiwm301@hotmail.com,Customer 301,TX,United States
#4000,2025-05-06 09:48:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,193.0,0.0,0.0,28.07,221.07,USD,ilawbfqdfc301@yahoo.com,Customer 301,NSW,Australia
#3778,2024-09-02 06:40:00,,Socks 3-Pack,1,14.0,0.61,paid,unfulfilled,14.0,0.61,4.99,2.05,20.43,USD,crgirkvozb200@yahoo.com,Customer 200,VIC,Australia
#3838,2025-04-03 07:23:00,,Glow Oil L,1,35.0,4.14,paid,fulfilled,35.0,4.14,4.99,2.71,38.56,USD,btklpnf200@hotmail.com,Customer 200,NY,United States
#3843,2025-06-17 15:10:00,,Classic Tee 01,2,22.0,0.0,paid,unfulfilled,83.0,0.0,4.99,8.31,96.3,USD,gznvqwxv200@gmail.com,Customer 200,BC,Canada
#3747,2025-01-14 07:33:00,,Glow Oil L,2,35.0,0.0,paid,fulfilled,223.0,0.0,0.0,30.8,253.8,USD,cclidjulmw229@gmail.com,Customer 229,ENG,United Kingdom
#4192,2025-04-19 21:13:00,,Radiance Serum A,2,39.0,14.3,paid,fulfilled,78.0,14.3,4.99,5.32,74.01,USD,uoyiif301@yahoo.com,Customer 301,TX,United States
#4106,2025-07-23 11:01:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,181.0,0.0,0.0,21.76,202.76,USD,adauowi301@brand.com,Customer 301,VIC,Australia
#3895,2025-02-11 03:57:00,,Radiance Serum A,1,39.0,0.0,paid,fulfilled,109.0,0.0,0.0,9.69,118.69,USD,dzoljfs301@hotmail.com,Customer 301,IL,United States
#3821,2024-12-06 21:54:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,79.0,0.0,0.0,6.26,85.26,USD,wdggttf301@brand.com,Customer 301,QC,Canada
#3917,2024-12-25 01:32:00,,Shorts 01,1,35.0,1.21,paid,fulfilled,228.0,10.06,4.99,14.6,237.53,USD,mvrehzfq230@gmail.com,Customer 230,CA,United States
#4005,2025-01-10 04:52:00,,Clarifying Toner X,1,25.0,0.0,partially_refunded,fulfilled,25.0,0.0,4.99,3.11,21.5,USD,gpyvauq301@brand.com,Customer 301,VIC,Australia
#4214,2024-12-12 03:16:00,,Hydra Cream B,1,49.0,4.22,paid,fulfilled,49.0,4.22,0.0,5.74,50.52,USD,xrwdijdkvt301@hotmail.com,Customer 301,ENG,United Kingdom
#4174,2025-05-27 07:33:00,,Hoodie 01,1,55.0,0.0,partially_refunded,fulfilled,80.0,0.0,4.99,11.37,55.34,USD,pgstzkq200@yahoo.com,Customer 200,ENG,United Kingdom
#4162,2024-09-03 08:56:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,169.0,0.0,0.0,26.43,195.43,USD,oejaiq301@gmail.com,Customer 301,NSW,Australia
#3994,2025-07-31 17:52:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,208.0,0.0,6.99,18.99,233.98,USD,jtwkacxit289@brand.com,Customer 289,TX,United States
#4129,2024-10-06 07:39:00,,Leggings 01,2,49.0,0.0,paid,unfulfilled,98.0,0.0,0.0,18.65,116.65,USD,mpsbrp301@yahoo.com,Customer 301,ENG,United Kingdom
#4009,2025-02-07 12:16:00,,Shorts 01,3,35.0,0.0,paid,fulfilled,105.0,0.0,0.0,10.76,115.76,USD,tapzcnap301@hotmail.com,Customer 301,VIC,Australia
#4123,2024-12-23 20:50:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,78.0,0.0,0.0,7.19,85.19,USD,qtltstspv301@gmail.com,Customer 301,ON,Canada
#3952,2025-05-23 13:31:00,,Shorts 01,1,35.0,7.94,paid,unfulfilled,35.0,7.94,0.0,1.87,28.93,USD,lusnbi200@brand.com,Customer 200,QC,Canada
#4196,2024-12-29 09:13:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,114.0,0.0,6.99,8.45,129.44,USD,yqfsqvwaz229@hotmail.com,Customer 229,TX,United States
#3967,2025-06-16 08:58:00,,Classic Tee 01,1,22.0,0.0,paid,fulfilled,101.0,0.0,0.0,6.27,107.27,USD,pnbtohk301@gmail.com,Customer 301,ON,Canada
#3667,2024-10-28 22:37:00,,Radiance Serum A,1,39.0,5.92,paid,fulfilled,39.0,5.92,4.99,2.39,40.46,USD,lcslxiddq301@hotmail.com,Customer 301,CA,United States
#3757,2024-11-29 16:58:00,,Cap 01,1,19.0,0.0,paid,partial,19.0,0.0,0.0,1.25,20.25,USD,cmwqrebvh301@hotmail.com,Customer 301,BC,Canada
#4045,2025-05-29 06:19:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,29.0,0.0,4.99,5.58,39.57,USD,lsnhfsoebg301@gmail.com,Customer 301,NSW,Australia
#3712,2025-06-25 16:46:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,45.0,0.0,4.99,3.56,53.55,USD,gblotu200@yahoo.com,Customer 200,CA,United States
#3930,2024-08-28 13:59:00,,Clarifying Toner X,2,25.0,0.0,paid,fulfilled,50.0,0.0,4.99,4.48,59.47,USD,slxlrd230@yahoo.com,Customer 230,WA,United States
#3641,2025-08-17 03:54:00,,Cap 01,2,19.0,0.0,paid,fulfilled,38.0,0.0,0.0,7.16,45.16,USD,lewltvhumg289@brand.com,Customer 289,ENG,United Kingdom
#3941,2024-12-10 03:10:00,,Shorts 01,2,35.0,0.0,paid,fulfilled,109.0,0.0,6.99,10.5,126.49,USD,eekcwhplr289@hotmail.com,Customer 289,TX,United States
#3720,2025-02-26 22:34:00,,Hydra Cream B,5,49.0,0.0,paid,partial,245.0,0.0,0.0,19.92,264.92,USD,gqgjucy326@brand.com,Customer 326,NY,United States
#4015,2025-02-11 15:11:00,,Cap 01,2,19.0,8.71,paid,partial,122.0,25.43,4.99,8.9,110.46,USD,dcctytdj301@hotmail.com,Customer 301,WA,United States
#4152,2025-06-25 16:14:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,35.0,0.0,0.0,2.42,37.42,USD,lqvavknfsj301@hotmail.com,Customer 301,BC,Canada
#4131,2024-10-24 15:24:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,21.0,0.0,0.0,1.76,22.76,USD,rdmicss301@brand.com,Customer 301,IL,United States
#4124,2024-12-05 06:43:00,,Premium Tee 02,1,28.0,0.0,paid,fulfilled,118.0,0.0,0.0,10.53,128.53,USD,eshugmbnn200@brand.com,Customer 200,CA,United States
#4184,2025-06-14 23:14:00,,Clarifying Toner X,1,25.0,0.0,paid,partial,74.0,0.0,6.99,7.11,88.1,USD,qhjycd229@gmail.com,Customer 229,TX,United States
#4066,2025-07-28 18:19:00,,Cap 01,1,19.0,3.58,paid,fulfilled,57.0,10.1,6.99,4.57,58.46,USD,oydfoz326@brand.com,Customer 326,TX,United States
#3675,2025-04-20 21:37:00,,Radiance Serum A,1,39.0,0.0,paid,fulfilled,39.0,0.0,0.0,3.57,42.57,USD,wooskc301@gmail.com,Customer 301,ENG,United Kingdom
#3958,2025-07-26 03:05:00,,Repair Eye Gel G,2,45.0,11.37,paid,partial,90.0,11.37,0.0,6.1,84.73,USD,vcbxmljnp229@brand.com,Customer 229,WA,United States
#3756,2025-08-07 11:48:00,,Revive Mask M,1,29.0,5.28,paid,unfulfilled,57.0,11.11,9.99,8.57,64.45,USD,icjiqzv289@hotmail.com,Customer 289,NSW,Australia
#4071,2025-06-05 23:28:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,177.0,0.0,9.99,13.82,200.81,USD,ucqqkm301@gmail.com,Customer 301,WA,United States
#3965,2025-05-22 01:06:00,,Starter Kit C,1,79.0,8.11,paid,fulfilled,180.0,19.22,0.0,14.18,174.96,USD,nnyhiobaq301@gmail.com,Customer 301,TX,United States
#4039,2025-03-23 01:37:00,,Radiance Serum A,1,39.0,6.19,paid,unfulfilled,39.0,6.19,0.0,2.47,35.28,USD,jnszfl301@gmail.com,Customer 301,ON,Canada
#3886,2025-01-28 23:06:00,,Clarifying Toner X,2,25.0,0.0,paid,fulfilled,95.0,0.0,0.0,7.69,102.69,USD,pvhstgi301@yahoo.com,Customer 301,BC,Canada
#3949,2025-07-27 03:09:00,,Premium Tee 02,1,28.0,0.0,paid,partial,42.0,0.0,0.0,4.85,46.85,USD,bcqwxehlnt289@gmail.com,Customer 289,ENG,United Kingdom
#4146,2025-06-15 18:39:00,,Foam Cleanser F,2,21.0,0.0,paid,fulfilled,42.0,0.0,0.0,3.21,45.21,USD,jvicpfeqh301@yahoo.com,Customer 301,ON,Canada
#3738,2024-10-07 10:20:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,70.0,0.0,6.99,7.02,84.01,USD,cjhjvw301@yahoo.com,Customer 301,BC,Canada
#3849,2025-01-04 20:04:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,64.0,0.0,6.99,5.52,76.51,USD,nktonqb301@hotmail.com,Customer 301,BC,Canada
#4101,2025-02-21 20:00:00,,Hydra Cream B,1,49.0,18.12,paid,partial,49.0,18.12,0.0,6.1,36.98,USD,evreto301@brand.com,Customer 301,NSW,Australia
#3850,2025-08-09 05:31:00,,Leggings 01,1,49.0,0.0,paid,fulfilled,212.0,0.0,0.0,14.13,226.13,USD,isyhexyat200@gmail.com,Customer 200,QC,Canada
#4084,2024-12-05 22:20:00,,Cap 01,1,19.0,0.0,paid,fulfilled,19.0,0.0,4.99,2.26,26.25,USD,dwtxzk301@brand.com,Customer 301,NY,United States
#4124,2024-12-05 06:43:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,118.0,0.0,0.0,10.53,128.53,USD,iiedvtzf200@hotmail.com,Customer 200,CA,United States
#3744,2025-02-01 08:14:00,,Radiance Serum A,1,39.0,0.0,partially_refunded,fulfilled,125.0,0.0,4.99,9.66,100.7,USD,xeyausrfg301@hotmail.com,Customer 301,CA,United States
#3622,2025-06-15 13:46:00,,Hoodie 01,2,55.0,4.11,paid,fulfilled,159.0,5.72,6.99,22.8,183.07,USD,rsrbqng200@brand.com,Customer 200,ENG,United Kingdom
#4085,2024-10-07 04:35:00,,Premium Tee 02,3,28.0,2.66,paid,fulfilled,161.0,5.91,9.99,13.69,178.77,USD,bmfrmk301@brand.com,Customer 301,QC,Canada
#4007,2024-11-13 09:28:00,,Light Jacket 01,2,79.0,0.0,paid,fulfilled,158.0,0.0,6.99,15.0,179.99,USD,cukkhl229@yahoo.com,Customer 229,CA,United States
#4156,2025-01-14 00:31:00,,Cap 01,1,19.0,0.0,paid,fulfilled,98.0,0.0,0.0,8.56,106.56,USD,wlseoua301@yahoo.com,Customer 301,FL,United States
#3991,2025-07-30 11:01:00,,Premium Tee 02,1,28.0,0.0,paid,fulfilled,28.0,0.0,0.0,4.3,32.3,USD,bzhgrbb200@gmail.com,Customer 200,ENG,United Kingdom
#4070,2024-09-04 14:20:00,,Cap 01,1,19.0,0.0,paid,fulfilled,144.0,0.0,6.99,11.75,162.74,USD,gszywqqpa301@yahoo.com,Customer 301,BC,Canada
#3944,2024-12-23 02:45:00,,Premium Tee 02,1,28.0,0.0,paid,partial,77.0,0.0,9.99,13.49,100.48,USD,mmpprv301@brand.com,Customer 301,ENG,United Kingdom
#4062,2024-10-13 07:18:00,,Clarifying Toner X,2,25.0,0.0,paid,partial,355.0,0.0,4.99,46.64,406.63,USD,qyiuijwlxu200@brand.com,Customer 200,VIC,Australia
#4034,2025-03-04 18:48:00,,Hydra Cream B,3,49.0,0.0,paid,fulfilled,147.0,0.0,4.99,13.22,165.21,USD,nxkxau301@hotmail.com,Customer 301,CA,United States
#3676,2025-05-31 20:06:00,,Socks 3-Pack,1,14.0,0.0,paid,unfulfilled,152.0,0.0,0.0,9.38,161.38,USD,cgedtby301@brand.com,Customer 301,NY,United States
#4106,2025-07-23 11:01:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,181.0,0.0,0.0,21.76,202.76,USD,vomjqod301@gmail.com,Customer 301,VIC,Australia
#4062,2024-10-13 07:18:00,,Light Jacket 01,2,79.0,0.0,paid,partial,355.0,0.0,4.99,46.64,406.63,USD,ozucciye200@hotmail.com,Customer 200,VIC,Australia
#3965,2025-05-22 01:06:00,,Classic Tee 01,1,22.0,2.39,paid,fulfilled,180.0,19.22,0.0,14.18,174.96,USD,kikijvdf301@yahoo.com,Customer 301,TX,United States
#3856,2025-05-10 04:14:00,,Premium Tee 02,1,28.0,5.38,paid,fulfilled,28.0,5.38,9.99,6.43,39.04,USD,fvxmmad301@yahoo.com,Customer 301,ENG,United Kingdom
#3917,2024-12-25 01:32:00,,Premium Tee 02,1,28.0,0.97,paid,fulfilled,228.0,10.06,4.99,14.6,237.53,USD,jlzkbggi230@gmail.com,Customer 230,CA,United States
#3646,2025-04-13 03:40:00,,Socks 3-Pack,1,14.0,3.79,paid,partial,107.0,38.8,0.0,6.6,74.8,USD,wshaycsm301@yahoo.com,Customer 301,NSW,Australia
#3638,2025-04-28 06:43:00,,Starter Kit C,4,79.0,37.77,paid,fulfilled,372.0,44.9,4.99,26.29,358.38,USD,mxuecnqivt301@hotmail.com,Customer 301,NY,United States
#4091,2024-11-15 18:04:00,,Hoodie 01,2,55.0,0.0,paid,unfulfilled,189.0,0.0,4.99,14.12,208.11,USD,hinrwvmh200@gmail.com,Customer 200,IL,United States
#4125,2025-01-09 16:33:00,,Starter Kit C,1,79.0,0.0,paid,unfulfilled,79.0,0.0,0.0,13.01,92.01,USD,vtaxyouava301@yahoo.com,Customer 301,VIC,Australia
#3736,2025-02-07 00:34:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,119.0,0.0,0.0,8.6,127.6,USD,tswlmpwwcz301@hotmail.com,Customer 301,ON,Canada
#3695,2025-05-05 20:51:00,,Radiance Serum A,1,39.0,0.0,refunded,fulfilled,39.0,0.0,0.0,2.59,0.0,USD,wrmnwlwstj200@brand.com,Customer 200,WA,United States
#3635,2025-08-07 14:34:00,,Cap 01,2,19.0,3.07,paid,partial,158.0,12.13,0.0,9.24,155.11,USD,hufafiwz326@hotmail.com,Customer 326,CA,United States
#4147,2025-02-10 06:09:00,,Leggings 01,4,49.0,0.0,paid,partial,369.0,0.0,6.99,27.89,403.88,USD,jyzfjfpix301@hotmail.com,Customer 301,QC,Canada
#3750,2025-06-04 11:05:00,,Cap 01,3,19.0,0.0,paid,fulfilled,136.0,0.0,0.0,8.83,144.83,USD,aqghkob301@hotmail.com,Customer 301,FL,United States
#3906,2024-08-29 07:26:00,,Shorts 01,1,35.0,0.0,paid,fulfilled,35.0,0.0,0.0,2.29,37.29,USD,arpmxb200@hotmail.com,Customer 200,BC,Canada
#4087,2024-12-07 05:20:00,,Revive Mask M,1,29.0,3.96,paid,fulfilled,78.0,14.46,6.99,6.58,77.11,USD,kliljbj162@brand.com,Customer 162,TX,United States
#3840,2025-03-20 15:40:00,,Classic Tee 01,1,22.0,0.0,paid,fulfilled,130.0,0.0,0.0,24.27,154.27,USD,crljipahzq301@brand.com,Customer 301,ENG,United Kingdom
#3783,2025-03-24 04:31:00,,Clarifying Toner X,1,25.0,0.0,paid,partial,25.0,0.0,6.99,2.94,34.93,USD,cpeyklusc301@brand.com,Customer 301,BC,Canada
#3862,2025-02-26 21:40:00,2025-03-14 21:40:00,Starter Kit C,2,79.0,7.93,refunded,fulfilled,158.0,7.93,0.0,12.75,0.0,USD,dcvuiqunkk301@yahoo.com,Customer 301,NY,United States
#4029,2024-10-07 20:45:00,,Premium Tee 02,1,28.0,0.0,paid,fulfilled,28.0,0.0,0.0,4.32,32.32,USD,pxeykitz326@brand.com,Customer 326,ENG,United Kingdom
#3848,2025-06-05 12:39:00,,Leggings 01,1,49.0,0.0,paid,partial,49.0,0.0,6.99,4.86,60.85,USD,lupvsky326@gmail.com,Customer 326,BC,Canada
#3978,2024-11-09 00:44:00,,Hoodie 01,1,55.0,13.36,paid,unfulfilled,55.0,13.36,0.0,3.11,44.75,USD,mqedbdpnq301@hotmail.com,Customer 301,NY,United States
#3913,2024-12-29 11:20:00,,Radiance Serum A,1,39.0,0.0,paid,fulfilled,39.0,0.0,6.99,3.79,49.78,USD,maepih301@gmail.com,Customer 301,NY,United States
#3697,2024-11-16 19:14:00,,Classic Tee 01,1,22.0,9.46,paid,unfulfilled,171.0,68.28,0.0,9.73,112.45,USD,ivnshvjrzp301@gmail.com,Customer 301,ON,Canada
#3653,2025-02-04 21:03:00,,Clarifying Toner X,1,25.0,0.0,paid,unfulfilled,124.0,0.0,0.0,14.0,138.0,USD,foylsd326@yahoo.com,Customer 326,VIC,Australia
#3895,2025-02-11 03:57:00,,Shorts 01,2,35.0,0.0,paid,fulfilled,109.0,0.0,0.0,9.69,118.69,USD,yqeneesxu301@yahoo.com,Customer 301,IL,United States
