order_id,created_at,Cancelled at,lineitem_name,lineitem_quantity,lineitem_price,lineitem_discount,Financial Status,Fulfillment Status,Subtotal,total_discount,Shipping,Taxes,total,Currency,customer_email,Billing Name,Shipping Province,Shipping Country,AOV_sub,AOV_Tot,last28,,
#7444,10/17/24 4:32,,Leggings 01,1,49,0,paid,fulfilled,49,0,0,4.11,53.11,USD,ksfkta173@hotmail.com,Customer 2173,IL,United States,49,53.11,FALSE,,
#2905,2/21/25 3:59,,Classic Tee 01,1,22,0,paid,fulfilled,22,0,4.99,2.32,29.31,USD,laqypojex793@gmail.com,Customer 4793,CA,United States,22,29.31,FALSE,,
#10508,11/2/24 8:11,,Hydra Cream B,1,49,0,paid,fulfilled,49,0,9.99,4.92,63.91,USD,hrnstdey173@gmail.com,Customer 2173,ON,Canada,49,63.91,FALSE,,
#9984,11/5/24 6:37,,Starter Kit C,1,79,13.54,paid,fulfilled,200,40.94,0,13.11,172.17,USD,vsobabzjxa173@hotmail.com,Customer 2173,ON,Canada,159.06,172.17,FALSE,,
#4560,12/12/24 1:21,,Premium Tee 02,3,28,16.21,paid,partial,84,16.21,4.99,6.05,78.83,USD,rwokekk937@yahoo.com,Customer 937,IL,United States,67.79,78.83,FALSE,,
#8170,8/10/25 14:57,,Socks 3-Pack,1,14,0,paid,fulfilled,93,0,4.99,7.53,105.52,USD,frsbzroy173@gmail.com,Customer 2173,BC,Canada,93,105.52,TRUE,,
#5525,1/30/25 9:59,,Foam Cleanser F,1,21,0,paid,partial,380,0,4.99,30.78,415.77,USD,hmdklyur173@hotmail.com,Customer 2173,WA,United States,380,415.77,FALSE,,
#6323,10/24/24 14:45,,Hoodie 01,1,55,0,paid,unfulfilled,55,0,4.99,5.54,65.53,USD,ifhyjfdpxg173@hotmail.com,Customer 2173,WA,United States,55,65.53,FALSE,,
#4174,12/17/24 8:57,,Repair Eye Gel G,1,45,9.06,paid,fulfilled,45,9.06,0,2.21,38.15,USD,zzredpyqg52@brand.com,Customer 52,CA,United States,35.94,38.15,FALSE,,
#7334,2/3/25 3:06,,Leggings 01,1,49,0,paid,fulfilled,128,0,9.99,12.57,150.56,USD,oylbczr173@yahoo.com,Customer 2173,WA,United States,128,150.56,FALSE,,
#4182,11/1/24 8:51,,Glow Oil L,1,35,0,paid,unfulfilled,35,0,4.99,2.78,42.77,USD,qqnjzirfzi937@gmail.com,Customer 937,WA,United States,35,42.77,FALSE,,
#9735,7/8/25 15:47,,Light Jacket 01,1,79,0,paid,fulfilled,237,0,4.99,29.41,271.4,USD,fvnhbgo471@hotmail.com,Customer 1471,NSW,Australia,237,271.4,FALSE,,
#12510,3/9/25 18:25,,Cap 01,1,19,0,paid,fulfilled,206,0,0,40.35,246.35,USD,uwhgrmjze173@hotmail.com,Customer 2173,ENG,United Kingdom,206,246.35,FALSE,,
#6917,6/17/25 13:43,,Cap 01,1,19,0,paid,fulfilled,97,0,0,6.58,103.58,USD,ckvasa173@gmail.com,Customer 2173,IL,United States,97,103.58,FALSE,,
#12478,11/15/24 7:18,,Revive Mask M,3,29,4.94,paid,fulfilled,129,7.21,4.99,9.62,136.4,USD,gllztbhw173@gmail.com,Customer 2173,ON,Canada,121.79,136.4,FALSE,,
#8749,8/26/24 7:36,,Hydra Cream B,1,49,6.93,paid,partial,49,6.93,6.99,7.4,56.46,USD,lplpipocjg173@gmail.com,Customer 2173,ENG,United Kingdom,42.07,56.46,FALSE,,
#11045,7/22/25 4:54,,Starter Kit C,1,79,15.29,partially_refunded,fulfilled,79,15.29,4.99,6.34,38.91,USD,uzcdku173@gmail.com,Customer 2173,QC,Canada,63.71,38.91,FALSE,,
#7198,4/22/25 4:45,,Shorts 01,1,35,0,paid,fulfilled,35,0,0,2.36,37.36,USD,fehnzpo471@gmail.com,Customer 1471,NY,United States,35,37.36,FALSE,,
#6014,3/3/25 21:22,,Hydra Cream B,2,49,0,paid,fulfilled,98,0,0,14.44,112.44,USD,avmeqpumi173@gmail.com,Customer 2173,ENG,United Kingdom,98,112.44,FALSE,,
#9964,12/5/24 1:36,,Repair Eye Gel G,1,45,0,paid,fulfilled,45,0,0,3.94,48.94,USD,teodyqs937@yahoo.com,Customer 937,NSW,Australia,45,48.94,FALSE,,
#11108,2/3/25 18:24,,Radiance Serum A,1,39,0,paid,fulfilled,39,0,6.99,2.9,48.89,USD,itkglzu173@gmail.com,Customer 2173,BC,Canada,39,48.89,FALSE,,
#7585,9/22/24 1:15,,Radiance Serum A,1,39,6.06,paid,partial,67,9.33,6.99,4.31,68.97,USD,mnobuiadpk173@hotmail.com,Customer 2173,WA,United States,57.67,68.97,FALSE,,
#7488,3/27/25 10:14,,Hydra Cream B,1,49,3.91,paid,fulfilled,49,3.91,0,3.08,48.17,USD,ejtmbiw173@brand.com,Customer 2173,NY,United States,45.09,48.17,FALSE,,
#6667,12/14/24 20:49,,Foam Cleanser F,1,21,0,refunded,partial,114,0,6.99,10.45,0,USD,svelqvcg173@brand.com,Customer 2173,NY,United States,114,0,FALSE,,
#9890,1/19/25 2:08,,Radiance Serum A,1,39,0,paid,fulfilled,84,0,0,5.65,89.65,USD,eqoymouzqu173@yahoo.com,Customer 2173,WA,United States,84,89.65,FALSE,,
#9528,4/20/25 4:55,,Hydra Cream B,1,49,17.97,paid,unfulfilled,49,17.97,6.99,2.76,40.78,USD,vymdkhwto173@hotmail.com,Customer 2173,TX,United States,31.03,40.78,FALSE,,
#9595,10/3/24 9:56,,Cap 01,3,19,0,paid,fulfilled,133,0,6.99,9.72,149.71,USD,fijtlmmaas937@hotmail.com,Customer 937,TX,United States,133,149.71,FALSE,,
#12633,5/14/25 18:00,,Foam Cleanser F,1,21,0,paid,unfulfilled,46,0,0,3.99,49.99,USD,cwylpccpb173@yahoo.com,Customer 2173,TX,United States,46,49.99,FALSE,,
#6975,6/17/25 5:10,,Premium Tee 02,1,28,6.78,paid,fulfilled,203,47.13,0,14.63,170.5,USD,mewbmfrq173@hotmail.com,Customer 2173,FL,United States,155.87,170.5,FALSE,,
#7906,7/9/25 0:03,,Radiance Serum A,1,39,3.81,paid,fulfilled,117,10.26,0,8.03,114.77,USD,qplpewbb173@gmail.com,Customer 2173,CA,United States,106.74,114.77,FALSE,,
#3582,2/11/25 10:57,,Revive Mask M,1,29,7.43,paid,fulfilled,50,13.93,0,7.05,43.12,USD,rimoearl173@gmail.com,Customer 2173,VIC,Australia,36.07,43.12,FALSE,,
#11075,8/10/25 6:03,,Revive Mask M,1,29,0,paid,fulfilled,64,0,0,5.16,69.16,USD,jjtelobs173@gmail.com,Customer 2173,WA,United States,64,69.16,TRUE,,
#2809,9/21/24 20:15,,Foam Cleanser F,2,21,0,paid,fulfilled,202,0,0,12.87,214.87,USD,cdosujouw173@brand.com,Customer 2173,BC,Canada,202,214.87,FALSE,,
#9611,5/9/25 11:36,,Repair Eye Gel G,1,45,0,paid,fulfilled,124,0,6.99,10.3,141.29,USD,kxhlmlkou820@yahoo.com,Customer 1820,ON,Canada,124,141.29,FALSE,,
#5256,1/28/25 18:07,,Shorts 01,1,35,0,paid,fulfilled,35,0,9.99,3.79,48.78,USD,xhexubbyu173@hotmail.com,Customer 2173,FL,United States,35,48.78,FALSE,,
#5369,5/17/25 22:55,,Leggings 01,2,49,0,paid,fulfilled,195,0,6.99,12.4,214.39,USD,pqyfxuma173@brand.com,Customer 2173,ON,Canada,195,214.39,FALSE,,
#7463,6/3/25 6:29,,Clarifying Toner X,1,25,0,paid,partial,300,0,6.99,20.67,327.66,USD,bwhnwtnksc173@yahoo.com,Customer 2173,WA,United States,300,327.66,FALSE,,
#12367,6/2/25 10:54,,Hoodie 01,3,55,16.73,paid,fulfilled,165,16.73,9.99,12.59,170.85,USD,bpbcmtfef173@brand.com,Customer 2173,WA,United States,148.27,170.85,FALSE,,
#2960,1/31/25 14:26,,Radiance Serum A,1,39,0,refunded,partial,268,0,6.99,22.97,0,USD,sjakstnp173@hotmail.com,Customer 2173,ENG,United Kingdom,268,0,FALSE,,
#2690,12/27/24 11:17,,Starter Kit C,1,79,1.59,paid,fulfilled,79,1.59,9.99,7.68,95.08,USD,qjbhzuzont173@brand.com,Customer 2173,ON,Canada,77.41,95.08,FALSE,,
#5895,5/10/25 3:22,,Radiance Serum A,1,39,0,paid,fulfilled,39,0,0,2.98,41.98,USD,pzxushsfaz173@hotmail.com,Customer 2173,IL,United States,39,41.98,FALSE,,
#11071,4/21/25 20:54,,Premium Tee 02,2,28,0,paid,fulfilled,225,0,0,17.34,242.34,USD,pfebii173@gmail.com,Customer 2173,IL,United States,225,242.34,FALSE,,
#8337,9/11/24 6:50,,Glow Oil L,2,35,0,paid,fulfilled,70,0,4.99,8.24,83.23,USD,nkkjcpq173@yahoo.com,Customer 2173,VIC,Australia,70,83.23,FALSE,,
#10796,12/23/24 22:19,1/18/25 22:19,Light Jacket 01,1,79,9.13,refunded,fulfilled,313,39.15,0,19.62,0,USD,padrpmbyz173@yahoo.com,Customer 2173,ON,Canada,273.85,0,FALSE,,
#9434,6/16/25 20:52,,Repair Eye Gel G,1,45,0,paid,fulfilled,135,0,4.99,16.86,156.85,USD,rvfqnk173@brand.com,Customer 2173,ENG,United Kingdom,135,156.85,FALSE,,
#9129,8/15/25 18:45,,Revive Mask M,2,29,0,paid,fulfilled,355,0,9.99,24.3,389.29,USD,dhhquiqbk173@brand.com,Customer 2173,QC,Canada,355,389.29,TRUE,,
#3817,9/16/24 23:15,,Repair Eye Gel G,1,45,4.19,paid,fulfilled,67,7.01,4.99,4.31,69.29,USD,ccnrrqc173@hotmail.com,Customer 2173,QC,Canada,59.99,69.29,FALSE,,
#4033,9/26/24 11:10,,Repair Eye Gel G,1,45,8.8,paid,partial,205,38.04,0,14.69,181.65,USD,ydtbifb937@gmail.com,Customer 937,NY,United States,166.96,181.65,FALSE,,
#10392,8/4/25 12:48,,Premium Tee 02,2,28,0,paid,fulfilled,75,0,0,6.05,81.05,USD,qpgfqvmex173@yahoo.com,Customer 2173,BC,Canada,75,81.05,FALSE,,
#5845,5/24/25 18:39,,Foam Cleanser F,1,21,4.36,refunded,partial,21,4.36,4.99,1.49,0,USD,evjrgkwdp173@gmail.com,Customer 2173,CA,United States,16.64,0,FALSE,,
#3865,1/15/25 18:07,,Revive Mask M,4,29,12.5,paid,fulfilled,165,16.76,4.99,13.26,166.49,USD,ittozorfpt937@yahoo.com,Customer 937,FL,United States,148.24,166.49,FALSE,,
#5591,3/19/25 9:40,,Clarifying Toner X,1,25,5.01,paid,fulfilled,74,11.88,6.99,4.68,73.79,USD,uzfcooq173@hotmail.com,Customer 2173,CA,United States,62.12,73.79,FALSE,,
#6439,7/20/25 14:45,,Classic Tee 01,1,22,0,partially_refunded,fulfilled,22,0,0,3,20.9,USD,tbpmgcly671@yahoo.com,Customer 5671,ENG,United Kingdom,22,20.9,FALSE,,
#12323,6/21/25 5:24,,Leggings 01,2,49,0,refunded,fulfilled,147,0,6.99,30.38,0,USD,bvjeltyng937@hotmail.com,Customer 937,VIC,Australia,147,0,FALSE,,
#9584,12/22/24 13:13,,Clarifying Toner X,1,25,4.01,paid,fulfilled,25,4.01,4.99,2.3,28.28,USD,vxzqlygw471@gmail.com,Customer 1471,ON,Canada,20.99,28.28,FALSE,,
#11153,3/8/25 17:56,,Starter Kit C,1,79,0,paid,fulfilled,79,0,0,7.18,86.18,USD,foaexusayt173@brand.com,Customer 2173,CA,United States,79,86.18,FALSE,,
#10073,1/28/25 5:34,,Revive Mask M,1,29,0,paid,fulfilled,261,0,4.99,23.82,289.81,USD,rsooxkjjhs937@gmail.com,Customer 937,WA,United States,261,289.81,FALSE,,
#6145,12/2/24 15:13,,Starter Kit C,2,79,0,paid,unfulfilled,158,0,0,14.35,172.35,USD,ziunmym330@brand.com,Customer 5330,ON,Canada,158,172.35,FALSE,,
#12670,2/13/25 4:12,,Socks 3-Pack,1,14,0,paid,unfulfilled,14,0,4.99,1.74,20.73,USD,hxnrxvts937@hotmail.com,Customer 937,WA,United States,14,20.73,FALSE,,
#10967,11/20/24 7:48,,Hoodie 01,2,55,0,paid,fulfilled,110,0,4.99,10.57,125.56,USD,tozorii820@gmail.com,Customer 1820,IL,United States,110,125.56,FALSE,,
#4674,4/3/25 23:36,,Light Jacket 01,1,79,0,paid,fulfilled,183,0,9.99,34.8,227.79,USD,ufftcyd173@brand.com,Customer 2173,ENG,United Kingdom,183,227.79,FALSE,,
#8613,1/26/25 9:53,,Socks 3-Pack,1,14,0,paid,partial,226,0,0,13.88,239.88,USD,bbrmcdhr937@brand.com,Customer 937,CA,United States,226,239.88,FALSE,,
#4891,5/12/25 10:33,,Repair Eye Gel G,1,45,0,paid,fulfilled,115,0,0,9.74,124.74,USD,eekkjifah173@gmail.com,Customer 2173,WA,United States,115,124.74,FALSE,,
#6454,11/23/24 6:05,,Leggings 01,2,49,0,paid,fulfilled,276,0,0,19.88,295.88,USD,jvqdbb173@brand.com,Customer 2173,ON,Canada,276,295.88,FALSE,,
#9123,6/18/25 19:20,,Starter Kit C,4,79,0,paid,fulfilled,491,0,4.99,46.11,542.1,USD,qhwjpgq173@yahoo.com,Customer 2173,TX,United States,491,542.1,FALSE,,
#4195,8/10/25 13:24,,Leggings 01,2,49,0,paid,fulfilled,284,0,6.99,20.86,311.85,USD,igxpryf820@gmail.com,Customer 1820,BC,Canada,284,311.85,TRUE,,
#2944,7/19/25 17:13,,Premium Tee 02,1,28,3.42,paid,fulfilled,165,22.72,6.99,16.94,166.21,USD,ytvmijzh173@brand.com,Customer 2173,NSW,Australia,142.28,166.21,FALSE,,
#10233,12/26/24 2:16,,Light Jacket 01,1,79,0,paid,fulfilled,117,0,0,10.12,127.12,USD,bbsmdwdfdl173@yahoo.com,Customer 2173,ENG,United Kingdom,117,127.12,FALSE,,
#4422,6/1/25 16:12,,Starter Kit C,1,79,0,paid,fulfilled,177,0,4.99,15.9,197.89,USD,dybsfq173@hotmail.com,Customer 2173,QC,Canada,177,197.89,FALSE,,
#10246,9/6/24 14:01,,Radiance Serum A,1,39,0,paid,fulfilled,58,0,9.99,4.43,72.42,USD,uhkienp937@hotmail.com,Customer 937,IL,United States,58,72.42,FALSE,,
#3237,3/26/25 12:26,,Shorts 01,1,35,0,paid,fulfilled,90,0,4.99,8.43,103.42,USD,aabcawpkz820@hotmail.com,Customer 1820,CA,United States,90,103.42,FALSE,,
#3903,2/16/25 8:30,,Foam Cleanser F,1,21,5.95,paid,fulfilled,21,5.95,6.99,1.83,23.87,USD,lydmjoa173@brand.com,Customer 2173,NSW,Australia,15.05,23.87,FALSE,,
#2838,10/11/24 10:00,,Radiance Serum A,2,39,0,paid,fulfilled,183,0,0,15.32,198.32,USD,ptwtni937@gmail.com,Customer 937,BC,Canada,183,198.32,FALSE,,
#9186,5/20/25 18:46,,Hoodie 01,1,55,8.9,paid,fulfilled,55,8.9,0,2.88,48.98,USD,sezmfzi173@hotmail.com,Customer 2173,WA,United States,46.1,48.98,FALSE,,
#12354,5/18/25 2:44,,Repair Eye Gel G,3,45,0,paid,fulfilled,164,0,0,24.1,188.1,USD,pytukgulkg340@yahoo.com,Customer 3340,VIC,Australia,164,188.1,FALSE,,
#9961,6/8/25 1:43,,Radiance Serum A,1,39,0,paid,fulfilled,246,0,4.99,15.09,266.08,USD,dwwkerzp173@yahoo.com,Customer 2173,TX,United States,246,266.08,FALSE,,
#3528,11/20/24 0:49,,Premium Tee 02,3,28,0,paid,fulfilled,84,0,4.99,8.28,97.27,USD,xakhda173@hotmail.com,Customer 2173,IL,United States,84,97.27,FALSE,,
#9686,6/18/25 18:06,,Hoodie 01,1,55,0,paid,fulfilled,77,0,4.99,6.22,88.21,USD,kddufftx173@gmail.com,Customer 2173,CA,United States,77,88.21,FALSE,,
#6479,4/21/25 6:06,,Revive Mask M,1,29,4.44,paid,fulfilled,29,4.44,6.99,2.5,34.05,USD,hkhgtfof937@hotmail.com,Customer 937,NY,United States,24.56,34.05,FALSE,,
#7680,12/10/24 1:01,,Clarifying Toner X,2,25,0,paid,fulfilled,230,0,4.99,41.15,276.14,USD,rakraawyyh173@yahoo.com,Customer 2173,VIC,Australia,230,276.14,FALSE,,
#3657,10/17/24 9:00,,Leggings 01,2,49,0,paid,fulfilled,117,0,0,8.23,125.23,USD,nancoaeont173@brand.com,Customer 2173,CA,United States,117,125.23,FALSE,,
#4751,2/24/25 17:41,,Hoodie 01,1,55,0,paid,fulfilled,55,0,0,4.21,59.21,USD,ycxsbs173@brand.com,Customer 2173,QC,Canada,55,59.21,FALSE,,
#11290,10/28/24 18:53,,Foam Cleanser F,1,21,0.32,paid,fulfilled,66,1.25,4.99,5.14,74.88,USD,efvybvxl173@gmail.com,Customer 2173,IL,United States,64.75,74.88,FALSE,,
#11448,8/20/25 4:13,,Hoodie 01,1,55,0,paid,fulfilled,290,0,0,17.98,307.98,USD,avwmsloxfb173@hotmail.com,Customer 2173,FL,United States,290,307.98,TRUE,,
#11469,6/3/25 11:01,,Glow Oil L,2,35,0,paid,fulfilled,310,0,4.99,20.44,335.43,USD,aatoymni471@yahoo.com,Customer 1471,FL,United States,310,335.43,FALSE,,
#5173,1/3/25 10:40,,Socks 3-Pack,1,14,0,paid,fulfilled,14,0,6.99,1.31,22.3,USD,yykynvp471@yahoo.com,Customer 1471,QC,Canada,14,22.3,FALSE,,
#10834,11/19/24 15:11,,Hoodie 01,1,55,5.26,paid,partial,55,5.26,9.99,4.33,64.06,USD,bqhimoed173@yahoo.com,Customer 2173,NY,United States,49.74,64.06,FALSE,,
#8694,11/18/24 3:42,,Premium Tee 02,3,28,10.87,paid,fulfilled,84,10.87,0,4.75,77.88,USD,uakibj173@yahoo.com,Customer 2173,BC,Canada,73.13,77.88,FALSE,,
#7815,10/13/24 12:43,,Foam Cleanser F,1,21,3.88,paid,fulfilled,56,10.29,6.99,3.58,56.28,USD,ghmvxhdh173@hotmail.com,Customer 2173,CA,United States,45.71,56.28,FALSE,,
#4108,1/12/25 18:45,,Radiance Serum A,1,39,12.93,paid,fulfilled,118,31.31,0,9.87,96.56,USD,satlstgobb173@hotmail.com,Customer 2173,ENG,United Kingdom,86.69,96.56,FALSE,,
#3126,3/27/25 6:10,,Hydra Cream B,1,49,0,paid,fulfilled,49,0,0,4.02,53.02,USD,regzddcj173@yahoo.com,Customer 2173,FL,United States,49,53.02,FALSE,,
#8005,1/4/25 16:31,,Shorts 01,2,35,0,paid,fulfilled,70,0,4.99,4.64,79.63,USD,ugfyeznk340@gmail.com,Customer 3340,WA,United States,70,79.63,FALSE,,
#5100,8/3/25 1:37,,Light Jacket 01,1,79,17.87,paid,fulfilled,79,17.87,9.99,5.75,76.87,USD,maijzxd173@hotmail.com,Customer 2173,WA,United States,61.13,76.87,FALSE,,
#9851,3/22/25 21:08,,Leggings 01,1,49,0,paid,partial,182,0,6.99,14.7,203.69,USD,vykzpwj173@yahoo.com,Customer 2173,ON,Canada,182,203.69,FALSE,,
#11523,8/10/25 11:26,,Foam Cleanser F,1,21,0,paid,fulfilled,21,0,0,1.99,22.99,USD,jlhklb173@hotmail.com,Customer 2173,QC,Canada,21,22.99,TRUE,,
#3915,12/3/24 22:45,,Hydra Cream B,2,49,0,paid,fulfilled,298,0,4.99,24.38,327.37,USD,mddfpl937@gmail.com,Customer 937,IL,United States,298,327.37,FALSE,,
#11648,10/15/24 14:07,,Hydra Cream B,1,49,0,paid,unfulfilled,164,0,4.99,12.69,181.68,USD,fzmzivptyd471@brand.com,Customer 1471,WA,United States,164,181.68,FALSE,,
#8185,1/21/25 13:21,,Glow Oil L,3,35,0,paid,fulfilled,105,0,0,8.77,113.77,USD,obbxzxyy173@brand.com,Customer 2173,BC,Canada,105,113.77,FALSE,,
#5981,6/9/25 4:33,,Classic Tee 01,2,22,0,paid,fulfilled,44,0,4.99,4.28,53.27,USD,ymcpsmaxv173@hotmail.com,Customer 2173,CA,United States,44,53.27,FALSE,,
#10916,10/31/24 0:38,,Clarifying Toner X,1,25,6.2,refunded,fulfilled,117,26.34,0,6.64,0,USD,kvqqcn173@hotmail.com,Customer 2173,QC,Canada,90.66,0,FALSE,,
#5663,3/19/25 15:12,,Socks 3-Pack,1,14,0,paid,fulfilled,161,0,0,13.46,174.46,USD,dcxyuxudhp173@gmail.com,Customer 2173,WA,United States,161,174.46,FALSE,,
#3238,12/6/24 11:53,,Foam Cleanser F,1,21,0,paid,fulfilled,258,0,6.99,23.22,288.21,USD,pacpms820@brand.com,Customer 1820,FL,United States,258,288.21,FALSE,,
#12382,10/19/24 16:51,,Cap 01,1,19,0,paid,fulfilled,19,0,9.99,1.91,30.9,USD,pttrnsxi173@hotmail.com,Customer 2173,BC,Canada,19,30.9,FALSE,,
#11707,3/23/25 4:08,,Repair Eye Gel G,1,45,14.69,paid,unfulfilled,73,22.12,6.99,4.95,62.82,USD,jzrsjdzble173@gmail.com,Customer 2173,IL,United States,50.88,62.82,FALSE,,
#8290,6/14/25 7:35,,Hydra Cream B,1,49,10.82,paid,fulfilled,49,10.82,4.99,3.72,46.89,USD,fisdlf173@hotmail.com,Customer 2173,IL,United States,38.18,46.89,FALSE,,
#8511,9/1/24 2:18,,Revive Mask M,2,29,0,paid,fulfilled,142,0,4.99,10.43,157.42,USD,awnifcfsn173@gmail.com,Customer 2173,FL,United States,142,157.42,FALSE,,
#5541,12/22/24 23:58,,Radiance Serum A,2,39,15.2,paid,unfulfilled,236,40.55,9.99,13.92,219.36,USD,idehdvow173@brand.com,Customer 2173,QC,Canada,195.45,219.36,FALSE,,
#6041,10/24/24 23:22,,Repair Eye Gel G,2,45,0,paid,fulfilled,90,0,0,7.5,97.5,USD,wqgrcnqhey173@brand.com,Customer 2173,CA,United States,90,97.5,FALSE,,
#4338,1/23/25 12:17,,Repair Eye Gel G,1,45,0,refunded,fulfilled,124,0,0,10.35,0,USD,fwwmbmcyuv173@gmail.com,Customer 2173,NSW,Australia,124,0,FALSE,,
#7257,5/24/25 14:44,,Revive Mask M,2,29,0,paid,fulfilled,137,0,4.99,9.99,151.98,USD,kqinuycua173@brand.com,Customer 2173,ON,Canada,137,151.98,FALSE,,
#7633,1/29/25 17:28,,Starter Kit C,1,79,0,paid,fulfilled,226,0,9.99,16.41,252.4,USD,kjddxfp937@gmail.com,Customer 937,BC,Canada,226,252.4,FALSE,,
#5353,10/3/24 20:04,,Repair Eye Gel G,1,45,12.87,paid,fulfilled,111,29.38,6.99,7,95.61,USD,hckwvpd173@hotmail.com,Customer 2173,FL,United States,81.62,95.61,FALSE,,
#9305,6/15/25 0:42,,Leggings 01,2,49,0,paid,fulfilled,98,0,4.99,11.97,114.96,USD,udxuzogzz173@hotmail.com,Customer 2173,ENG,United Kingdom,98,114.96,FALSE,,
#10028,1/1/25 17:31,,Socks 3-Pack,2,14,3.13,paid,fulfilled,56,5.77,0,8.84,59.07,USD,xhiwiskx173@hotmail.com,Customer 2173,ENG,United Kingdom,50.23,59.07,FALSE,,
#4843,10/5/24 8:58,,Clarifying Toner X,1,25,0,paid,fulfilled,103,0,6.99,10.43,120.42,USD,pxoqudgzpo173@gmail.com,Customer 2173,IL,United States,103,120.42,FALSE,,
#12390,3/30/25 12:33,,Leggings 01,1,49,10.48,paid,unfulfilled,178,37.67,0,9.03,149.36,USD,yfdbet937@yahoo.com,Customer 937,FL,United States,140.33,149.36,FALSE,,
#6434,11/15/24 13:13,,Hydra Cream B,1,49,0,paid,fulfilled,49,0,4.99,4.66,58.65,USD,eqdrxjrjgs173@brand.com,Customer 2173,ENG,United Kingdom,49,58.65,FALSE,,
#5312,11/15/24 23:00,,Classic Tee 01,3,22,0,paid,fulfilled,143,0,4.99,10.69,158.68,USD,obzuqlj173@gmail.com,Customer 2173,TX,United States,143,158.68,FALSE,,
#10418,5/20/25 8:33,,Foam Cleanser F,1,21,0.79,paid,fulfilled,21,0.79,0,1.91,22.12,USD,lfpglioagm173@gmail.com,Customer 2173,CA,United States,20.21,22.12,FALSE,,
#8295,5/8/25 22:04,,Repair Eye Gel G,1,45,0,paid,fulfilled,80,0,4.99,16.76,101.75,USD,wkdgfczb173@brand.com,Customer 2173,ENG,United Kingdom,80,101.75,FALSE,,
#8533,7/1/25 3:22,,Repair Eye Gel G,1,45,0,paid,fulfilled,45,0,0,2.9,47.9,USD,ervruf173@yahoo.com,Customer 2173,ON,Canada,45,47.9,FALSE,,
#4605,11/16/24 15:53,,Repair Eye Gel G,1,45,15.14,paid,fulfilled,208,66.29,0,11.72,153.43,USD,uariomdc937@gmail.com,Customer 937,WA,United States,141.71,153.43,FALSE,,
#6727,11/16/24 4:10,,Leggings 01,1,49,0,paid,partial,225,0,9.99,25.09,260.08,USD,boncbalc471@hotmail.com,Customer 1471,VIC,Australia,225,260.08,FALSE,,
#9022,12/21/24 6:15,,Revive Mask M,1,29,0,paid,unfulfilled,201,0,0,15.76,216.76,USD,pzuntwok173@hotmail.com,Customer 2173,BC,Canada,201,216.76,FALSE,,
#10502,4/18/25 19:34,,Leggings 01,1,49,0,paid,fulfilled,105,0,0,9.12,114.12,USD,qwwneaz173@hotmail.com,Customer 2173,CA,United States,105,114.12,FALSE,,
#10868,1/18/25 23:02,,Clarifying Toner X,1,25,0,paid,fulfilled,95,0,6.99,9.06,111.05,USD,buzfcpg173@brand.com,Customer 2173,BC,Canada,95,111.05,FALSE,,
#6276,8/30/24 17:24,,Premium Tee 02,3,28,0,paid,fulfilled,84,0,0,5.7,89.7,USD,wkutspf173@gmail.com,Customer 2173,WA,United States,84,89.7,FALSE,,
#5879,12/6/24 23:35,,Repair Eye Gel G,2,45,0,paid,fulfilled,90,0,0,7.83,97.83,USD,xnzxeotnx173@gmail.com,Customer 2173,TX,United States,90,97.83,FALSE,,
#4477,12/28/24 16:12,,Revive Mask M,1,29,0,paid,partial,64,0,6.99,4.35,75.34,USD,lwcbgcp173@gmail.com,Customer 2173,IL,United States,64,75.34,FALSE,,
#3352,2/26/25 11:21,,Socks 3-Pack,2,14,0,paid,unfulfilled,103,0,0,6.67,109.67,USD,sywlukkc173@gmail.com,Customer 2173,WA,United States,103,109.67,FALSE,,
#9472,6/8/25 7:24,,Light Jacket 01,1,79,0,paid,fulfilled,79,0,0,5.38,84.38,USD,fxtrtbrh173@gmail.com,Customer 2173,WA,United States,79,84.38,FALSE,,
#10066,5/20/25 14:25,,Starter Kit C,1,79,10.36,paid,fulfilled,166,23.7,6.99,13.49,162.78,USD,qzypbsyypj173@hotmail.com,Customer 2173,ENG,United Kingdom,142.3,162.78,FALSE,,
#3991,12/26/24 6:08,,Shorts 01,1,35,0,partially_refunded,unfulfilled,240,0,4.99,15.62,130.62,USD,xdstkq173@gmail.com,Customer 2173,CA,United States,240,130.62,FALSE,,
#6688,6/16/25 6:14,,Shorts 01,1,35,0,paid,fulfilled,35,0,0,2.12,37.12,USD,ipixgays937@hotmail.com,Customer 937,QC,Canada,35,37.12,FALSE,,
#6215,5/4/25 23:33,,Premium Tee 02,1,28,3.39,paid,fulfilled,28,3.39,0,2.31,26.92,USD,nfefaafow173@gmail.com,Customer 2173,TX,United States,24.61,26.92,FALSE,,
#8802,4/4/25 5:45,,Classic Tee 01,1,22,0,paid,fulfilled,22,0,0,1.73,23.73,USD,riusjhxf173@gmail.com,Customer 2173,FL,United States,22,23.73,FALSE,,
#3602,12/12/24 20:41,,Socks 3-Pack,1,14,4.08,paid,fulfilled,14,4.08,0,0.64,10.56,USD,bkngdapt173@brand.com,Customer 2173,IL,United States,9.92,10.56,FALSE,,
#3823,9/8/24 20:22,,Hydra Cream B,1,49,0,paid,fulfilled,49,0,4.99,8.67,62.66,USD,hkatjui173@gmail.com,Customer 2173,NSW,Australia,49,62.66,FALSE,,
